Byrum	11100000100110000010000010111000001010011011	1
congress	111000001001100111101111010010	1
seriousness	1110000010011000001010010010101	1
NYT20001027.1622.0218	111000001100100101100010000111001101	1
snagged	11100000100110000010001110001101111	1
anticipates	1110000010011000000110111010000110	1
www.fisher2000.com	11100000100110001110010011	1
original	111000001001100000111001001011111101100101	1
7.17	11100000100110101001000011100	1
instincts	111000001001110111110001	1
Villard	111000001001100000101010011001110110011111100	1
fairness	11100000100110000011100000101000100000	1
NABLUS	1110000010011000001100100011110000	1
reasoning	111000001001100000111100001010111000001	1
content	11100000100111010010111010001011000	1
Copley-Sale	111000101	1
floated	111000001001100100011111100000	1
NYT20001017.1908.0279	1110000011001001011000100001110111000001110011010011110011000001000	1
scapegoats	11100000100110000010100100001000110	1
showings	11100000100110000011101111101110010011	1
accompanying	111000001001100000111011110001111010111010110	1
17:48:31	111000001100100101100010000111011100000110001000	1
Darrell	1110000010011000001110111111000100000000	1
penalties	111000001001100000101001011000011011011	1
tricolor	111000001001100000111001001010100001011000111	1
Should	1110000010011000001011100110001111	1
Amritsar	11100000100110000011100000111100000101	1
pass	11100000100110000011100000100011101	1
destitute	1110000010011000001110111100100101000	1
section	1110000010011000001111000110011100010	1
lower-than-expected	1110000010011000001000100110100	1
contrast	11100000100110000011110001101100010000	1
revealing	11100000100110000011110101000100111	1
indecision	11100000100110000011100011111010100111	1
A7597	111000001001010011100110100001111011010011111011110010000110	1
Herald	111000001001100000111111000101100111	1
APW20001225.2035.0477	11100000110010010110001110	1
compliance	11100000100110000011101110010100100	1
healthier	111000001001100000100001011100100	1
acquittal	11100000100110000010101111110111111	1
skepticism	111000001001100000110111101100101	1
240	111000001001100100000111011001	1
($7.74	1110000010011000001111000011100101010	1
pulls	1110000010011001000111101100	1
Balkan	1110000010011000010011011111011	1
LENNON'S	1110000010000010100000000	1
nullity	1110000010011000001111011010110100111100	1
initiated	1110000010011000001101000011010	1
Apfel	111000001001111100100011000	1
Ripudan	1110000010011000001111011000011000110	1
one-sided	111000001001100001010000010	1
tested	11100000100110001010000100001	1
logging	111000001001100000111110100001010001001	1
objections	1110000010011000000010011011	1
Better	1110000010011001111011110101	1
keeping	1110000010011101111000010111	1
patriarch	111000001001101111011100110	1
learn	11100000100110000010101101000010110	1
stated	111000001001100010011010011010	1
capping	111000001001100000111101100001100010	1
Schiano	1110000010011000001111001010100011100	1
marginalized	11100000100110000011110110001000110101111	1
$816	11100000100111110100111110110010110	1
'90	111000001001110000111101000110000	1
Basset	111000001001100000111001011110111000110	1
wells	1110000010011000000011111100110	1
Jacques	111000001001100000111101001110110001111	1
Fusion	111000001001100000111011110110110110	1
musicians	111000001001100000111100001101010011	1
relinquished	111000001001100001000011001111111100	1
unburdened	111000001001100000100010010110000110	1
plant	1110000010011000001010001011000111001111000	1
$3.19	11100000100111001000110101	1
disgraced	1110000010011000001110011000100010001	1
waver	111000001001101010001111	1
evaluations	11100000100110001011110000	1
malevolent	111000001001100000111010011010011001000	1
acquisitions	11100000100110001000000011110	1
15:34:30	1110000011001001011000100001110110101	1
hauling	11100000100110000010110101010110100111010	1
Hebrew	111000001001100000111101101011010011111	1
replied	11100000100110000010101001110011111	1
arbors	111000001001101000101110011	1
wide-ranging	11100000100110000011100010101010111	1
494	11100000100110000100110010011000	1
Napster	1110000010011000001000110111110001	1
often-conflicting	11100000100110000100011010011011001	1
Brussels	1110000010011000001010100111011001100	1
severely	11100000100110000111110110111	1
propose	1110000010011000001111001000111000011	1
bought	1110000010011000001000111100010110101111	1
http://www.nyse.com	1110000010011000010010100101010	1
Gerhard	11100000100110000001011011011111110	1
speculate	111000001001100000111001111111101001	1
$13.8	111000001001100000100011110010010001	1
judgeships	111000001001100000111000001100111110110	1
Newton	1110000010011000011011110001101	1
Thanks	11100000100110000011100010001101111011011	1
resurface	11100000100110000010111101101010	1
$1.16	11100000100111000111100000101110001	1
investigators	111000001001100000111001100010001001	1
they've	1110000010011111100110000001	1
$1.9	1110000010011000111001000	1
Peoples	1110000010011000001110001010000011	1
$1.7	11100000100111000001011100010101001	1
operation	1110000010011000001111000011000111010	1
$1.4	111000001001100011100101	1
$1.2	1110000010011011100000001001011110	1
silky	11100000100110000011110000010001011011111	1
candlelight	11100000100110000011100000110011111010	1
high-stakes	111000001001110100001010111	1
research	1110000010011000001010010000100010	1
Czars	11100000100110000011100100101010000101100010	1
career-high	11100000100110000100110100000	1
risen	1110000010011100001010110100110	1
chain-mail	1110000010011000001110100010001000	1
APW20001028.2128.0472	11100000110010010110001000011101110001000	1
qualify	1110000010011000001100011011001011	1
pitfalls	111000001001100000101010001111101110	1
diaspora	11100000100111010000101010	1
Sayed	111000001001100000111010101101110010000110001011	1
APW20001102.1223.0376	11100000110010111	1
contender	11100000100110000110000110	1
guess	111000001001100001011101110	1
heads	1110000010011000001000101001101011	1
leverage	1110000010011101110001	1
Courier	11100000100110000011111100010110010	1
BC-BBN-ANDERSON-COLUMN-NYT	110011101	1
Yugoslavia-Milosevic's-Plans	01100	1
erupted	1110000010011000001111001100100010101101001	1
syllables	1110000010011011101011111110111	1
Sunni	11100000100110000011100011110001110011	1
Currently	111000001001100000111100001110010100	1
Wisoff	11100000100110010000011101101	1
interviewed	11100000100110000110110110000101	1
consult	1110000010011000001000001011100000101001100	1
polarized	1110000010011101000010100	1
recruitment	1110000010011000001110010101001101	1
condolences	11100000100110000010001000010110100010	1
A0241	11100000100101001110011010000111101101001111101111001000010	1
determined	11100000100110000011110101010001110100	1
KEY	111000001001100000111011110001011101010001110	1
fishermen	111000001001100000111100011000011100010011101110	1
canceling	11100000100110000010010011100110111	1
21:08:48	111000001100100101100101	1
ballerina	1110000010011000001111000001000101101110	1
Rockwell	11100000100110000011001001010	1
Dauphin	1110000010011110000000111010100	1
ex-	1110000010011010101001110	1
recognizing	1110000010011000001110011011000101	1
frail	111000001001100010001101111	1
picture-taking	1110000010011000010111000011101	1
$4.38	1110000010011100000101110001010101	1
virus	111000001001100000100010001100011	1
accepting	111000001001100010110110010	1
Fahey	11100000100110000011101010110111001000011000100	1
unequal	111000001001100000011100110011010	1
sometimes	111000001001100000111011100011001111011	1
barred	111000001001100000111111000101001000	1
barrel	1110000010011000001011010101011010011100	1
dragged	11100000100110000100110101011110	1
wording	1110000010011000001100010111001	1
gold	111000001001100001000100010001001110	1
recanvass	111000001001100000100000101110000010100111	1
($290	111000001001110000011010111010000010	1
expressed	1110000010011100001110011	1
mistreating	111000001001100000111001010000100000110	1
overwhelmed	1110000010011000001100011011111	1
APW20001002.0615.0146	1110000011001001011000000111110	1
wraps	11100000100110000100010001000100110	1
writes	1110000010011000001010110100001010	1
unjustly	11100000100110000011101111010111000001111010101	1
equity	111000001001110001010100100000110	1
Dirk	1110000010011000001110001100111110110010	1
Wife	11100000100110000011110110111000110001110	1
remedy	11100000100110000011110110101101001110	1
preparing	111000001001100000111001100001100000101	1
banner	1110000010011000001110010010101000010110000	1
clot	111000001001100101011110101	1
PHOENIX	111000001001100000111000110011111011000	1
progressive	11100000100110000011100101111011100010	1
incapacitated	1110000010011000001011110001111	1
Gennady	11100000100110000011000111100000100010	1
2201EDT	1100001111110	1
caramel	111000001001101000111010101011100	1
exercise	111000001001100000111011111000110110	1
obscure	111000001001100000111110100100001100001100	1
78-72	111000001001100000001000011001	1
prospectus	11100000100110000011101111000001101101	1
approaching	11100000100110000110100100000	1
Komsomolskaya	111000001001100000101010011001001110111001	1
sea	111000001001101110000000100101110	1
?'''	1110000010011000001111000110110001001	1
knees	1110000010011000001100001001111010	1
unsettling	11100000100110000011110001100100101011	1
586-vote	11100000100110000011101100111011011	1
movie	111000001001100000100001011011001111	1
diluted	111000001001100000111001101100011	1
pickup	1110000010011000010011010101110	1
Sons	111000001001100000100010100110100	1
somber	11100000100110010111100011	1
$4.25-million	1110000010011000001100001110001001	1
78th	1110000010011000010101100010011001100	1
Capitals	111000001001100000101010001111011100	1
untouched	11100000100110111101110010	1
renewed	11100000100110001001101001100	1
selectively	1110000010011000101000010001	1
repression	1110000010011000001110010010111000001000101	1
legislature	1110000010011000001110001111000111000	1
prospects	1110000010011000001111001000100011	1
influential	11100000100110000011100111111110110110	1
Chip	111000001001100000100010011011	1
connection	1110000010011000000101000110	1
Todd	1110000010011000111011100	1
Extends	11100000100110100111001110000	1
04:33:15	111000001100100101111001	1
drunk	1110000010011000001111001010001010101000	1
northeastern	1110000010011011111001011010110100010	1
hitting	11100000100110000011101101001011101	1
suburbs	111000001001100000111011011011010011001	1
Carl	1110000010011000000101101101111100	1
1,400	1110000010011000001100001111011	1
patrolled	11100000100110111011111010110101	1
Motorcycle	11100000100110000010000000010101100	1
resting	1110000010011000001110111110000110010	1
raced	1110000010011101101100000001	1
champion	111000001001100000110010011101110011011100111	1
what's	1110000010011000001010100010001011100	1
Polls	111000001001101110110000000010101	1
150-vote	111000001001100001011011011	1
systematic	1110000010011000001010100111101111001	1
insiders	1110000010011000001000000001010111	1
Harriet	111000001001100000111100011001110000	1
consulate	1110000010011000001100000011111011001010011011	1
uncertain	11100000100110111100000	1
vapor-tight	1110000010011000001100011100111110	1
straight	11100000100110000101001100111101	1
budget	11100000100110000011100101011001111	1
pressed	1110000010011000001110111100000110111	1
evaluating	11100000100110000011100010000110011100	1
error	11100000100110000010100101100001101100	1
Nablus	1110000010011000001110111100010011011	1
Miss	1110000010011000001010111101010000110111	1
backing	11100000100110000001001000110	1
Holds	1110000010011000000101010010	1
vow	11100000100110000001000010011	1
triple	1110000010011110001011111	1
Bluegill	111000001001100000111110101000011101	1
Jennifer	11100000100110000011010110010100001001	1
